id,name,quarter,avg_d,avg_u,avg_l,lau_name,country,nuts_2,nuts_3,population
BE_44021,Gent / Gand,2020-10-01,107.53,20.65,12.82,Gent / Gand,BE,BE23,BE234,264143
BE_44021,Gent / Gand,2021-01-01,113.83,21.44,12.04,Gent / Gand,BE,BE23,BE234,264143
BE_44021,Gent / Gand,2021-04-01,129.4,22.51,11.81,Gent / Gand,BE,BE23,BE234,264143
BE_44021,Gent / Gand,2021-07-01,126.02,24.35,12.24,Gent / Gand,BE,BE23,BE234,264143
BE_44021,Gent / Gand,2021-10-01,134.54,25.17,12.33,Gent / Gand,BE,BE23,BE234,264143
BE_44021,Gent / Gand,2022-01-01,139.31,27.4,11.84,Gent / Gand,BE,BE23,BE234,264143
BE_52011,Charleroi,2019-01-01,50.28,9.2,15.34,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2019-04-01,53.67,10.56,14.1,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2019-07-01,54.72,10.69,14.07,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2019-10-01,57.36,10.84,13.79,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2020-01-01,61.51,11.45,14.81,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2020-04-01,68.46,13.47,12.4,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2020-07-01,74.3,13.27,12.89,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2020-10-01,75.68,13.42,12.98,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2021-01-01,82.37,14.13,11.78,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2021-04-01,104.66,15.74,11.62,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2021-07-01,103.31,16.56,12.66,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2021-10-01,114.21,16.3,15.77,Charleroi,BE,BE32,BE32B,203649
BE_52011,Charleroi,2022-01-01,131.78,21.68,12.62,Charleroi,BE,BE32,BE32B,203649
BE_62063,Liège / Luik,2019-01-01,57.9,10.33,18.16,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2019-04-01,51.84,10.29,15.78,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2019-07-01,56.31,11.38,14.21,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2019-10-01,58.07,10.55,14.42,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2020-01-01,62.01,10.98,14.64,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2020-04-01,68.86,12.81,13.34,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2020-07-01,69.02,13.95,14.37,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2020-10-01,71.77,13.41,14.22,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2021-01-01,84.53,14.25,13.81,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2021-04-01,107.34,16.04,14.14,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2021-07-01,101.93,16.19,14.92,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2021-10-01,109.39,18.37,14.42,Liège / Luik,BE,BE33,BE332,198686
BE_62063,Liège / Luik,2022-01-01,122.05,21.29,14.72,Liège / Luik,BE,BE33,BE332,198686
BE_92094,Namur / Namen,2019-01-01,48.91,13.07,17.02,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2019-04-01,50.99,11.99,20.72,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2019-07-01,50.31,11.72,15.21,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2019-10-01,57.28,12.94,14.76,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2020-01-01,59.74,12.99,16.88,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2020-04-01,75.72,14.7,13.38,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2020-07-01,82.93,15.85,13.63,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2020-10-01,87.35,15.44,14.94,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2021-01-01,93.86,16.16,15.97,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2021-04-01,111.08,18.93,13.2,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2021-07-01,105.61,18.57,14.54,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2021-10-01,119.38,21.64,14.85,Namur / Namen,BE,BE35,BE352,112214
BE_92094,Namur / Namen,2022-01-01,114.17,24.42,14.12,Namur / Namen,BE,BE35,BE352,112214
BG_BGS04,Бургас,2019-01-01,40.7,36.6,12.88,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2019-04-01,38.84,33.7,9.27,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2019-07-01,35.45,33.9,10.13,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2019-10-01,40.17,37.68,7.1,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2020-01-01,40.3,37.75,8.48,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2020-04-01,47.33,43.08,6.38,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2020-07-01,39.95,35.35,5.64,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2020-10-01,54.62,46.45,4.93,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2021-01-01,58.94,53.25,6.54,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2021-04-01,61.4,53.55,6.07,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2021-07-01,64.38,53.17,6.3,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2021-10-01,77.16,64.72,5.81,Бургас,BG,BG34,BG341,208915
BG_BGS04,Бургас,2022-01-01,81.2,68.77,6.92,Бургас,BG,BG34,BG341,208915
BG_PAZ19,Пазарджик,2019-01-01,31.44,34.44,9.58,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2019-04-01,33.42,29.84,9.84,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2019-07-01,33.62,35.12,10.47,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2019-10-01,33.99,35.62,7.55,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2020-01-01,38.24,39.21,6.59,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2020-04-01,38.62,40.02,7.51,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2020-07-01,37.6,37.04,7.89,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2020-10-01,45.39,48.33,9.15,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2021-01-01,46.57,50.14,7.34,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2021-04-01,48.19,48.76,8.46,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2021-07-01,47.88,46.63,9.44,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2021-10-01,52.48,51.21,8.31,Пазарджик,BG,BG42,BG423,107505
BG_PAZ19,Пазарджик,2022-01-01,54.91,51.23,7.44,Пазарджик,BG,BG42,BG423,107505
BG_PDV22,Пловдив,2019-01-01,56.82,49.58,7.81,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2019-04-01,61.79,53.17,8.46,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2019-07-01,59.94,54.2,8.96,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2019-10-01,57.03,54.96,7.58,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2020-01-01,54.89,51.12,8.11,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2020-04-01,60.13,57.05,8.04,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2020-07-01,62.4,52.14,7.55,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2020-10-01,74.59,65.96,7.13,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2021-01-01,79.27,75.76,6.71,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2021-04-01,77.45,71.41,6.91,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2021-07-01,84.9,77.5,7.45,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2021-10-01,86.05,77.48,7.47,Пловдив,BG,BG42,BG421,346893
BG_PDV22,Пловдив,2022-01-01,95.55,83.52,7.64,Пловдив,BG,BG42,BG421,346893
BG_PVN24,Плевен,2019-01-01,41.54,32.11,9.19,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2019-04-01,35.99,23.29,12.91,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2019-07-01,41.09,29.56,8.7,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2019-10-01,43.69,29.66,8.63,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2020-01-01,46.08,31.15,8.75,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2020-04-01,59.49,47.75,7.34,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2020-07-01,53.16,39.6,9.37,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2020-10-01,61.27,45.24,9,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2021-01-01,74.02,53.67,7.85,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2021-04-01,78.58,56.92,7.55,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2021-07-01,84.2,59.51,8.33,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2021-10-01,85.65,56.69,8.86,Плевен,BG,BG31,BG314,119649
BG_PVN24,Плевен,2022-01-01,96.56,68.8,7.73,Плевен,BG,BG31,BG314,119649
BG_RSE27,Русе,2019-01-01,45.83,42.42,13.95,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2019-04-01,44.92,39.57,30.18,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2019-07-01,42.82,40.42,33.49,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2019-10-01,47.52,44.88,13.32,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2020-01-01,51.44,48.62,10.49,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2020-04-01,51.44,51.48,11.53,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2020-07-01,46.38,46.54,9.07,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2020-10-01,52.09,50.77,7.98,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2021-01-01,58.83,58.22,6.89,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2021-04-01,64.36,58.9,8.16,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2021-07-01,61.15,55.18,8.44,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2021-10-01,65.33,60.44,8.09,Русе,BG,BG32,BG323,159410
BG_RSE27,Русе,2022-01-01,69.82,62.76,6.96,Русе,BG,BG32,BG323,159410
BG_SLV20,Сливен,2019-01-01,41.66,33.55,9.92,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2019-04-01,42.81,36.67,11.42,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2019-07-01,39.73,32.11,11.98,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2019-10-01,41.8,37.12,9.33,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2020-01-01,39.06,33.29,11.03,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2020-04-01,45.01,39.29,12.57,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2020-07-01,42.37,35.99,11.56,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2020-10-01,45.48,40.76,10.47,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2021-01-01,55.14,50.45,10.9,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2021-04-01,60.3,50.75,9.49,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2021-07-01,70.54,59.97,8.34,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2021-10-01,78.87,68.21,8.12,Сливен,BG,BG34,BG342,118972
BG_SLV20,Сливен,2022-01-01,84.69,75.32,8.34,Сливен,BG,BG34,BG342,118972
BG_SOF46,Столична,2019-01-01,47,32.17,5.96,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2019-04-01,47.59,32.6,6.99,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2019-07-01,49.47,34.56,5.33,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2019-10-01,47.61,35.5,5.17,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2020-01-01,47.23,35.03,4.81,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2020-04-01,53.85,41.37,4.48,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2020-07-01,57.17,41.65,4.25,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2020-10-01,65.35,50.16,4.44,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2021-01-01,73.91,58.26,3.92,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2021-04-01,79.52,60.47,4.17,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2021-07-01,84.97,67.1,4.12,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2021-10-01,92.12,72.65,4.31,Столична,BG,BG41,BG411,1328120
BG_SOF46,Столична,2022-01-01,98.18,77.43,4.34,Столична,BG,BG41,BG411,1328120
BG_SZR31,Стара Загора,2019-01-01,34.41,26,13.53,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2019-04-01,33.52,20.88,16.33,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2019-07-01,34.62,23.56,15.83,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2019-10-01,37.09,25.51,13.59,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2020-01-01,33.55,24.31,12.51,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2020-04-01,35.95,29.07,13.17,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2020-07-01,40.63,25.25,13.19,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2020-10-01,41.9,33.64,10.97,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2021-01-01,46.86,36.28,8.88,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2021-04-01,50.15,34.26,9.3,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2021-07-01,53.13,39.78,9.15,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2021-10-01,57.49,41.79,9.31,Стара Загора,BG,BG34,BG344,156568
BG_SZR31,Стара Загора,2022-01-01,60.16,46.19,8.55,Стара Загора,BG,BG34,BG344,156568
BG_VAR06,Варна,2019-01-01,36.72,23.9,16,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2019-04-01,31.75,21,18.62,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2019-07-01,30.02,21.54,19.45,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2019-10-01,36.32,27.58,15.44,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2020-01-01,40.42,29.84,15.91,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2020-04-01,47.62,36.95,13.24,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2020-07-01,39.11,27.7,13.23,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2020-10-01,53.01,35.75,9.92,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2021-01-01,63.74,46.54,8.4,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2021-04-01,67,51.57,9.38,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2021-07-01,66.01,51.34,9.51,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2021-10-01,83.88,64.07,9.27,Варна,BG,BG33,BG331,345369
BG_VAR06,Варна,2022-01-01,87.53,66.83,10.29,Варна,BG,BG33,BG331,345369
CH_CH0230,Winterthur,2019-01-01,129.36,94.75,11.78,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2019-04-01,130.47,95.36,10.55,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2019-07-01,133.69,97.26,7.97,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2019-10-01,154.42,126.12,7.99,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2020-01-01,149.48,122.79,7.76,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2020-04-01,166.69,134.78,6.75,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2020-07-01,168.12,140.88,6.5,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2020-10-01,194.38,154.89,6.17,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2021-01-01,215.65,178.63,6.02,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2021-04-01,232.3,177.57,6.52,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2021-07-01,241.99,182.17,6.91,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2021-10-01,253.05,192.16,6.39,Winterthur,CH,CH04,CH040,111851
CH_CH0230,Winterthur,2022-01-01,255.72,196.71,6.37,Winterthur,CH,CH04,CH040,111851
CH_CH0261,Zürich,2019-01-01,127.16,97.05,9.85,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2019-04-01,123.11,94.81,10.39,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2019-07-01,121.29,92.59,8.59,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2019-10-01,140.99,114.82,7.13,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2020-01-01,150.76,125.59,6.73,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2020-04-01,165.27,138.37,5.84,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2020-07-01,162.43,132.3,5.75,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2020-10-01,199.23,158.11,5.24,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2021-01-01,216.05,168.88,5.44,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2021-04-01,233.23,177.61,5.42,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2021-07-01,231.65,176.34,5.8,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2021-10-01,241.58,184.06,6.03,Zürich,CH,CH04,CH040,415367
CH_CH0261,Zürich,2022-01-01,257.86,198.97,5.71,Zürich,CH,CH04,CH040,415367
CH_CH0351,Bern,2019-01-01,110.28,86.58,13.85,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2019-04-01,110.86,94.88,13.32,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2019-07-01,105.14,88.27,11.62,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2019-10-01,126.66,104.7,9.96,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2020-01-01,143.55,112.29,9.11,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2020-04-01,160.43,126.78,8.66,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2020-07-01,159.12,130.55,9.51,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2020-10-01,180.48,145.42,7.52,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2021-01-01,199.97,154.96,7.65,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2021-04-01,223.58,164.59,7.6,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2021-07-01,211.06,165.21,7.91,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2021-10-01,244.13,192.22,7.76,Bern,CH,CH02,CH021,133883
CH_CH0351,Bern,2022-01-01,257.22,195,8.12,Bern,CH,CH02,CH021,133883
CH_CH2701,Basel,2019-01-01,113.39,79.11,13.91,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2019-04-01,124.06,85.08,16.66,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2019-07-01,113.02,80.23,11.84,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2019-10-01,133.79,98.9,12.48,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2020-01-01,141.24,112.88,8.37,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2020-04-01,153.6,121.35,8.29,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2020-07-01,157.77,127.73,8.3,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2020-10-01,186.89,140.23,8.23,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2021-01-01,200.55,151.28,7.72,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2021-04-01,216.94,160.36,8.24,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2021-07-01,213.5,153.44,8.2,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2021-10-01,245.03,190.95,9.01,Basel,CH,CH03,CH031,172258
CH_CH2701,Basel,2022-01-01,249.16,189.67,8.37,Basel,CH,CH03,CH031,172258
CH_CH5586,Lausanne,2019-01-01,111.18,94.4,12.04,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2019-04-01,114.88,99.3,12.05,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2019-07-01,106.34,90.9,9.99,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2019-10-01,128.27,118.79,9.71,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2020-01-01,133.79,126.01,6.98,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2020-04-01,150.19,143.83,5.93,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2020-07-01,160.13,147.87,5.88,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2020-10-01,186.5,160.25,5.01,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2021-01-01,203.6,171.51,5.57,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2021-04-01,225.99,185.77,5.47,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2021-07-01,232.65,190.69,5.39,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2021-10-01,244.27,202.74,5.99,Lausanne,CH,CH01,CH011,139111
CH_CH5586,Lausanne,2022-01-01,243.8,205.12,5.1,Lausanne,CH,CH01,CH011,139111
CH_CH6621,Genève,2019-01-01,118.31,95.09,11.97,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2019-04-01,117.8,96.44,14.98,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2019-07-01,111.77,97.74,11.7,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2019-10-01,136.54,121.76,8.96,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2020-01-01,144.91,134.76,8.15,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2020-04-01,163.04,149.29,6.98,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2020-07-01,174.12,152.64,5.79,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2020-10-01,202.75,171.8,5.85,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2021-01-01,232.65,191.44,5.53,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2021-04-01,240.81,195,6.19,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2021-07-01,242.29,196.75,5.92,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2021-10-01,241.52,198.05,6.72,Genève,CH,CH01,CH013,201818
CH_CH6621,Genève,2022-01-01,247.03,210.67,6.05,Genève,CH,CH01,CH013,201818
CY_5000,Λεμεσός,2019-01-01,27.15,4.5,27.64,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2019-04-01,27.83,4.52,23.77,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2019-07-01,28.77,5.41,23.04,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2019-10-01,30.63,5.8,18.36,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2020-01-01,31.45,5.82,19.03,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2020-04-01,32.72,7.26,18.52,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2020-07-01,34.44,8.19,15.75,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2020-10-01,49.7,16.38,14.96,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2021-01-01,53.51,17.64,13.65,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2021-04-01,58.24,19.1,16.35,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2021-07-01,63.01,21.17,13.4,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2021-10-01,69.01,24.01,12.7,Λεμεσός,CY,CY00,CY000,101000
CY_5000,Λεμεσός,2022-01-01,81.39,29.23,12.31,Λεμεσός,CY,CY00,CY000,101000
CZ_500496,Olomouc,2019-01-01,30.98,22.89,20.85,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2019-04-01,38.62,28.69,21.23,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2019-07-01,34.67,23.94,19.42,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2019-10-01,38.43,24.34,20.57,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2020-01-01,40.13,27.36,14.58,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2020-04-01,49.18,28.74,15.72,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2020-07-01,47.03,25.28,14.53,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2020-10-01,51.83,30.27,15.31,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2021-01-01,55.77,29.86,15.82,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2021-04-01,64.95,35.05,13.67,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2021-07-01,66,38.03,15.28,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2021-10-01,64.6,37.86,18.83,Olomouc,CZ,CZ07,CZ071,100663
CZ_500496,Olomouc,2022-01-01,88.36,55.34,17.44,Olomouc,CZ,CZ07,CZ071,100663
CZ_554782,Praha,2019-01-01,50.52,20.94,15.58,Praha,CZ,CZ01,CZ010,1324277
CZ_554782,Praha,2019-04-01,50.14,20.34,16.53,Praha,CZ,CZ01,CZ010,1324277
