id,quarter,avg_d,avg_u,avg_l,name
TR63,2022-01-01,22.86,6.96,27.67,"Hatay, Kahramanmaraş, Osmaniye"
TR63,2022-04-01,23.01,7.18,25.06,"Hatay, Kahramanmaraş, Osmaniye"
TR71,2019-01-01,15.42,3.06,35.06,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2019-04-01,14.64,3.2,45.1,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2019-07-01,15.32,3.78,33.95,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2019-10-01,16.06,3.83,30.5,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2020-01-01,16.08,3.02,29,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2020-04-01,16.83,3.62,29.64,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2020-07-01,16.43,3.71,29.91,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2020-10-01,17.36,4.34,28.65,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2021-01-01,19.99,4.6,24.36,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2021-04-01,22.08,4.82,25.32,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2021-07-01,22.45,5.34,26.48,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2021-10-01,25.78,5.91,22.16,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2022-01-01,29,6.58,18.53,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR71,2022-04-01,29.22,6.53,17.69,"Kırıkkale, Aksaray, Niğde, Nevşehir, Kırşehir"
TR72,2019-01-01,19.49,3.76,32.03,"Kayseri, Sivas, Yozgat"
TR72,2019-04-01,19.32,3.73,32.86,"Kayseri, Sivas, Yozgat"
TR72,2019-07-01,18.99,3.75,28.36,"Kayseri, Sivas, Yozgat"
TR72,2019-10-01,21.09,3.7,25.88,"Kayseri, Sivas, Yozgat"
TR72,2020-01-01,21.28,3.5,28.34,"Kayseri, Sivas, Yozgat"
TR72,2020-04-01,23.47,6.96,25.12,"Kayseri, Sivas, Yozgat"
TR72,2020-07-01,20.68,4.1,30,"Kayseri, Sivas, Yozgat"
TR72,2020-10-01,23.86,4.93,24.66,"Kayseri, Sivas, Yozgat"
TR72,2021-01-01,26.38,4.9,21.38,"Kayseri, Sivas, Yozgat"
TR72,2021-04-01,31.64,5.05,21.3,"Kayseri, Sivas, Yozgat"
TR72,2021-07-01,33.75,6.5,23.02,"Kayseri, Sivas, Yozgat"
TR72,2021-10-01,37.74,6.31,20.24,"Kayseri, Sivas, Yozgat"
TR72,2022-01-01,40.95,6.68,19.11,"Kayseri, Sivas, Yozgat"
TR72,2022-04-01,42.76,6.85,18.04,"Kayseri, Sivas, Yozgat"
TR81,2019-01-01,17.07,2.58,37.61,"Zonguldak, Karabük, Bartın"
TR81,2019-04-01,17.66,2.65,41.46,"Zonguldak, Karabük, Bartın"
TR81,2019-07-01,17.3,2.82,38.49,"Zonguldak, Karabük, Bartın"
TR81,2019-10-01,18.63,2.83,29.19,"Zonguldak, Karabük, Bartın"
TR81,2020-01-01,18.07,2.51,30.39,"Zonguldak, Karabük, Bartın"
TR81,2020-04-01,19.42,3.55,32.3,"Zonguldak, Karabük, Bartın"
TR81,2020-07-01,19.16,3.28,28.51,"Zonguldak, Karabük, Bartın"
TR81,2020-10-01,20.73,4.05,27.27,"Zonguldak, Karabük, Bartın"
TR81,2021-01-01,21.91,4.15,25.15,"Zonguldak, Karabük, Bartın"
TR81,2021-04-01,24.21,4.44,22.98,"Zonguldak, Karabük, Bartın"
TR81,2021-07-01,26.46,4.79,23.47,"Zonguldak, Karabük, Bartın"
TR81,2021-10-01,29.14,5.55,19.16,"Zonguldak, Karabük, Bartın"
TR81,2022-01-01,29.04,5.36,19.04,"Zonguldak, Karabük, Bartın"
TR81,2022-04-01,29.63,5.28,18.99,"Zonguldak, Karabük, Bartın"
TR82,2019-01-01,18.46,3.75,32.26,"Kastamonu, Çankırı, Sinop"
TR82,2019-04-01,14.13,3.33,46.58,"Kastamonu, Çankırı, Sinop"
TR82,2019-07-01,13.19,2.92,40.55,"Kastamonu, Çankırı, Sinop"
TR82,2019-10-01,15.11,3.16,42.61,"Kastamonu, Çankırı, Sinop"
TR82,2020-01-01,15.7,3.18,32.44,"Kastamonu, Çankırı, Sinop"
TR82,2020-04-01,15.34,3.69,39.3,"Kastamonu, Çankırı, Sinop"
TR82,2020-07-01,13.94,3.42,43.17,"Kastamonu, Çankırı, Sinop"
TR82,2020-10-01,16.98,4.26,42.59,"Kastamonu, Çankırı, Sinop"
TR82,2021-01-01,19.42,4.95,30.98,"Kastamonu, Çankırı, Sinop"
TR82,2021-04-01,21.37,5.03,34.21,"Kastamonu, Çankırı, Sinop"
TR82,2021-07-01,20.83,5,27.19,"Kastamonu, Çankırı, Sinop"
TR82,2021-10-01,25.55,5.72,22.36,"Kastamonu, Çankırı, Sinop"
TR82,2022-01-01,27.62,5.49,17.86,"Kastamonu, Çankırı, Sinop"
TR82,2022-04-01,26.5,5.27,19.32,"Kastamonu, Çankırı, Sinop"
TR83,2019-01-01,17.74,3.23,41.86,"Samsun, Tokat, Çorum, Amasya"
TR83,2019-04-01,18.15,3.3,35.87,"Samsun, Tokat, Çorum, Amasya"
TR83,2019-07-01,18.38,3.29,32.75,"Samsun, Tokat, Çorum, Amasya"
TR83,2019-10-01,19.84,3.83,28.56,"Samsun, Tokat, Çorum, Amasya"
TR83,2020-01-01,18.88,3.12,29.01,"Samsun, Tokat, Çorum, Amasya"
TR83,2020-04-01,20.06,6.01,28.52,"Samsun, Tokat, Çorum, Amasya"
TR83,2020-07-01,18.84,3.8,28.87,"Samsun, Tokat, Çorum, Amasya"
TR83,2020-10-01,20.14,4.44,28.59,"Samsun, Tokat, Çorum, Amasya"
TR83,2021-01-01,22.4,4.8,25.92,"Samsun, Tokat, Çorum, Amasya"
TR83,2021-04-01,28.56,5.2,26.31,"Samsun, Tokat, Çorum, Amasya"
TR83,2021-07-01,29.85,5.57,23.29,"Samsun, Tokat, Çorum, Amasya"
TR83,2021-10-01,35.15,5.96,22.03,"Samsun, Tokat, Çorum, Amasya"
TR83,2022-01-01,34.97,6.55,18.95,"Samsun, Tokat, Çorum, Amasya"
TR83,2022-04-01,39.8,6.5,17.41,"Samsun, Tokat, Çorum, Amasya"
TR90,2019-01-01,17.57,3.41,44.29,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2019-04-01,16.44,4.59,48.69,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2019-07-01,16.97,4.58,46.2,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2019-10-01,18.66,3.94,39.12,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2020-01-01,17.99,3.42,39.36,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2020-04-01,19.68,6.27,36.73,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2020-07-01,19.14,4.42,39.66,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2020-10-01,20.01,5.18,35.22,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2021-01-01,22.17,5.09,31.85,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2021-04-01,26.79,5.57,32.66,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2021-07-01,25.34,5.6,34.53,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2021-10-01,32.11,6.53,28.61,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2022-01-01,36.47,6.81,25.6,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TR90,2022-04-01,40.59,6.91,24.43,"Trabzon, Ordu, Giresun, Rize, Artvin, Gümüşhane"
TRA1,2019-01-01,22.81,5.81,29.5,"Erzurum, Erzincan, Bayburt"
TRA1,2019-04-01,25.76,4.68,30.92,"Erzurum, Erzincan, Bayburt"
TRA1,2019-07-01,22.17,4.22,30.33,"Erzurum, Erzincan, Bayburt"
TRA1,2019-10-01,22.75,4.25,26.15,"Erzurum, Erzincan, Bayburt"
TRA1,2020-01-01,21.82,3.59,29.03,"Erzurum, Erzincan, Bayburt"
TRA1,2020-04-01,23.92,4.13,25.71,"Erzurum, Erzincan, Bayburt"
TRA1,2020-07-01,24.89,4.25,26.4,"Erzurum, Erzincan, Bayburt"
TRA1,2020-10-01,25.55,4.55,22.98,"Erzurum, Erzincan, Bayburt"
TRA1,2021-01-01,28.36,4.66,20.38,"Erzurum, Erzincan, Bayburt"
TRA1,2021-04-01,29.02,5.1,25.39,"Erzurum, Erzincan, Bayburt"
TRA1,2021-07-01,30.24,5.59,35.68,"Erzurum, Erzincan, Bayburt"
TRA1,2021-10-01,36.25,6.47,23.61,"Erzurum, Erzincan, Bayburt"
TRA1,2022-01-01,34.66,7.85,23.24,"Erzurum, Erzincan, Bayburt"
TRA1,2022-04-01,38.19,6.58,25.89,"Erzurum, Erzincan, Bayburt"
TRA2,2019-01-01,14.36,3.78,91.84,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2019-04-01,15.89,4.07,77.08,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2019-07-01,15.39,3.12,56.08,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2019-10-01,15.01,3.19,55.72,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2020-01-01,16.05,3.3,54.21,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2020-04-01,16.66,4.36,47.03,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2020-07-01,17.87,4.98,46.13,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2020-10-01,18.26,5.38,43.76,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2021-01-01,19.68,4.96,44.38,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2021-04-01,20.93,4.92,52.13,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2021-07-01,21.66,5.67,52.47,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2021-10-01,27.49,5.98,43.42,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2022-01-01,27.61,5.82,37.27,"Ağrı, Kars, Iğdır, Ardahan"
TRA2,2022-04-01,28.86,5.85,38.1,"Ağrı, Kars, Iğdır, Ardahan"
TRB1,2019-01-01,16.89,2.55,39.66,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2019-04-01,16.44,2.68,40.42,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2019-07-01,16.47,2.67,40.16,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2019-10-01,16.18,2.93,40.16,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2020-01-01,16.84,2.9,39.97,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2020-04-01,17.19,3.67,36.55,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2020-07-01,17.95,3.94,42.01,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2020-10-01,17.99,4.41,36.95,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2021-01-01,20.91,4.55,30.19,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2021-04-01,22.72,4.73,34.91,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2021-07-01,24.71,5.01,35.41,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2021-10-01,26.87,5.66,34.9,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2022-01-01,29.17,5.49,29.86,"Malatya, Elazığ, Bingöl, Tunceli"
TRB1,2022-04-01,28.42,5.51,27.44,"Malatya, Elazığ, Bingöl, Tunceli"
TRB2,2019-01-01,16.13,3.83,57.94,"Van, Muş, Bitlis, Hakkari"
TRB2,2019-04-01,18.44,4.34,67.51,"Van, Muş, Bitlis, Hakkari"
TRB2,2019-07-01,17.13,4.61,54.32,"Van, Muş, Bitlis, Hakkari"
TRB2,2019-10-01,16.63,4.09,48.21,"Van, Muş, Bitlis, Hakkari"
TRB2,2020-01-01,15.29,3.48,52.35,"Van, Muş, Bitlis, Hakkari"
TRB2,2020-04-01,16.88,4.6,49.94,"Van, Muş, Bitlis, Hakkari"
TRB2,2020-07-01,16.57,4.77,45.9,"Van, Muş, Bitlis, Hakkari"
TRB2,2020-10-01,17.46,5.31,46.08,"Van, Muş, Bitlis, Hakkari"
TRB2,2021-01-01,19.2,5.06,40.18,"Van, Muş, Bitlis, Hakkari"
TRB2,2021-04-01,21.94,5.42,39.79,"Van, Muş, Bitlis, Hakkari"
TRB2,2021-07-01,23.65,5.56,39.78,"Van, Muş, Bitlis, Hakkari"
TRB2,2021-10-01,25.93,6.03,34.8,"Van, Muş, Bitlis, Hakkari"
TRB2,2022-01-01,31.64,11.06,31.08,"Van, Muş, Bitlis, Hakkari"
TRB2,2022-04-01,31.59,7.78,30.7,"Van, Muş, Bitlis, Hakkari"
TRC1,2019-01-01,20.06,4.33,30.09,"Gaziantep, Adıyaman, Kilis"
TRC1,2019-04-01,19.74,4.52,30.18,"Gaziantep, Adıyaman, Kilis"
TRC1,2019-07-01,17.98,4.98,35.37,"Gaziantep, Adıyaman, Kilis"
TRC1,2019-10-01,18.2,4.78,34.04,"Gaziantep, Adıyaman, Kilis"
TRC1,2020-01-01,17.74,4.63,34.06,"Gaziantep, Adıyaman, Kilis"
TRC1,2020-04-01,21.14,8.16,30.78,"Gaziantep, Adıyaman, Kilis"
TRC1,2020-07-01,18.98,5.26,28.03,"Gaziantep, Adıyaman, Kilis"
TRC1,2020-10-01,19.98,5.49,29.38,"Gaziantep, Adıyaman, Kilis"
TRC1,2021-01-01,20.64,5.39,26.06,"Gaziantep, Adıyaman, Kilis"
TRC1,2021-04-01,23.83,5.83,24.93,"Gaziantep, Adıyaman, Kilis"
TRC1,2021-07-01,27.44,7.55,24.31,"Gaziantep, Adıyaman, Kilis"
TRC1,2021-10-01,27.32,6.46,25.8,"Gaziantep, Adıyaman, Kilis"
TRC1,2022-01-01,28.65,6.84,24.64,"Gaziantep, Adıyaman, Kilis"
TRC1,2022-04-01,30.28,7.67,23.42,"Gaziantep, Adıyaman, Kilis"
TRC2,2019-01-01,16.4,3.04,41.45,"Şanlıurfa, Diyarbakır"
TRC2,2019-04-01,17.66,3.45,46.51,"Şanlıurfa, Diyarbakır"
TRC2,2019-07-01,16.14,3.68,45.06,"Şanlıurfa, Diyarbakır"
TRC2,2019-10-01,16.28,3.71,46.51,"Şanlıurfa, Diyarbakır"
TRC2,2020-01-01,16.02,3.52,46.49,"Şanlıurfa, Diyarbakır"
TRC2,2020-04-01,18.64,6.61,36.43,"Şanlıurfa, Diyarbakır"
TRC2,2020-07-01,17.53,5.2,36.3,"Şanlıurfa, Diyarbakır"
TRC2,2020-10-01,19.24,5.52,35.43,"Şanlıurfa, Diyarbakır"
TRC2,2021-01-01,19.38,5.33,33.65,"Şanlıurfa, Diyarbakır"
TRC2,2021-04-01,23.75,6.04,29.96,"Şanlıurfa, Diyarbakır"
TRC2,2021-07-01,27.89,7.29,26.87,"Şanlıurfa, Diyarbakır"
TRC2,2021-10-01,29.79,6.21,28.99,"Şanlıurfa, Diyarbakır"
TRC2,2022-01-01,31.62,6.84,26.61,"Şanlıurfa, Diyarbakır"
TRC2,2022-04-01,31.78,7.12,24.71,"Şanlıurfa, Diyarbakır"
TRC3,2019-01-01,14.28,3.12,58.37,"Mardin, Batman, Şırnak, Siirt"
TRC3,2019-04-01,14.85,3.39,47.35,"Mardin, Batman, Şırnak, Siirt"
TRC3,2019-07-01,14.41,2.95,56.21,"Mardin, Batman, Şırnak, Siirt"
TRC3,2019-10-01,14.88,3.02,47.5,"Mardin, Batman, Şırnak, Siirt"
TRC3,2020-01-01,13.95,2.74,51.39,"Mardin, Batman, Şırnak, Siirt"
TRC3,2020-04-01,16.06,3.57,40.91,"Mardin, Batman, Şırnak, Siirt"
TRC3,2020-07-01,16.79,3.87,38.88,"Mardin, Batman, Şırnak, Siirt"
TRC3,2020-10-01,16.78,4.46,41.97,"Mardin, Batman, Şırnak, Siirt"
TRC3,2021-01-01,18.4,4.49,34.32,"Mardin, Batman, Şırnak, Siirt"
TRC3,2021-04-01,21.79,4.84,33.25,"Mardin, Batman, Şırnak, Siirt"
TRC3,2021-07-01,22.79,4.91,34.45,"Mardin, Batman, Şırnak, Siirt"
TRC3,2021-10-01,25.05,5.13,28.21,"Mardin, Batman, Şırnak, Siirt"
TRC3,2022-01-01,27.24,5.43,26.38,"Mardin, Batman, Şırnak, Siirt"
TRC3,2022-04-01,26.43,6.28,24.57,"Mardin, Batman, Şırnak, Siirt"
UA01,2019-01-01,37.07,39.21,8.15,Avtonomna Respublika Krym
UA01,2019-04-01,32.89,34.91,12.4,Avtonomna Respublika Krym
UA01,2019-07-01,31.71,33.79,8.91,Avtonomna Respublika Krym
UA01,2019-10-01,37.15,41.83,5.59,Avtonomna Respublika Krym
UA01,2020-01-01,37.12,42,6.09,Avtonomna Respublika Krym
UA01,2020-04-01,38.74,43.8,5.55,Avtonomna Respublika Krym
UA01,2020-07-01,32.57,36.84,6.8,Avtonomna Respublika Krym
UA01,2020-10-01,40.94,47.28,5.23,Avtonomna Respublika Krym
UA01,2021-01-01,44.2,50.51,5.26,Avtonomna Respublika Krym
UA01,2021-04-01,43.65,46.64,5.8,Avtonomna Respublika Krym
UA01,2021-07-01,41.69,44.09,6.73,Avtonomna Respublika Krym
UA01,2021-10-01,54.3,56.9,4.88,Avtonomna Respublika Krym
UA01,2022-01-01,59.06,61.41,4.78,Avtonomna Respublika Krym
UA01,2022-04-01,54.97,56.43,5.62,Avtonomna Respublika Krym
UA05,2019-01-01,25.04,20.23,35.05,Vinnytska
UA05,2019-04-01,23.1,17.97,36.43,Vinnytska
UA05,2019-07-01,27.93,22.36,25.79,Vinnytska
UA05,2019-10-01,28.09,23.6,22.73,Vinnytska
UA05,2020-01-01,27.23,23.07,23.58,Vinnytska
UA05,2020-04-01,30.68,26.14,21.54,Vinnytska
UA05,2020-07-01,29.88,27.62,19.31,Vinnytska
UA05,2020-10-01,30.64,29.52,18.64,Vinnytska
UA05,2021-01-01,34.88,34.17,16.82,Vinnytska
UA05,2021-04-01,38.23,33.91,13.88,Vinnytska
UA05,2021-07-01,40.82,37.68,13.56,Vinnytska
UA05,2021-10-01,48.15,41.96,11.76,Vinnytska
UA05,2022-01-01,44.11,41.41,13.45,Vinnytska
UA05,2022-04-01,46.69,41.19,12.58,Vinnytska
UA07,2019-01-01,27.54,27.2,36.34,Volynska
UA07,2019-04-01,32.52,33.11,26.47,Volynska
UA07,2019-07-01,32.16,33.6,22.47,Volynska
UA07,2019-10-01,31.98,35.29,19.48,Volynska
UA07,2020-01-01,32.34,35.67,17.38,Volynska
UA07,2020-04-01,35.45,38.07,17.14,Volynska
UA07,2020-07-01,36.83,39.01,16.17,Volynska
UA07,2020-10-01,38.46,41.66,14.52,Volynska
UA07,2021-01-01,45.24,47.69,13.35,Volynska
UA07,2021-04-01,46.93,47.11,13.38,Volynska
UA07,2021-07-01,50.78,48.26,13.7,Volynska
UA07,2021-10-01,52.29,52.36,12.92,Volynska
UA07,2022-01-01,49.2,49.28,13.24,Volynska
UA07,2022-04-01,54.94,53.58,13.11,Volynska
UA12,2019-01-01,32.72,37.69,18.29,Dnipropetrovska
UA12,2019-04-01,33.9,37.36,19.14,Dnipropetrovska
UA12,2019-07-01,33.62,40.1,16.93,Dnipropetrovska
UA12,2019-10-01,33.27,40.52,14.37,Dnipropetrovska
UA12,2020-01-01,34.39,40.07,13.79,Dnipropetrovska
UA12,2020-04-01,35.39,41.74,14.66,Dnipropetrovska
UA12,2020-07-01,38.74,45.03,12.74,Dnipropetrovska
UA12,2020-10-01,41.7,48.38,11.21,Dnipropetrovska
UA12,2021-01-01,45.33,52.06,10.67,Dnipropetrovska
UA12,2021-04-01,50.17,52.68,9.62,Dnipropetrovska
UA12,2021-07-01,52.48,55.1,9.65,Dnipropetrovska
UA12,2021-10-01,55.3,58.39,7.89,Dnipropetrovska
UA12,2022-01-01,57.92,59.82,7.48,Dnipropetrovska
UA12,2022-04-01,59.47,59.92,7.63,Dnipropetrovska
UA14,2019-01-01,33.4,36.42,14.17,Donetska
UA14,2019-04-01,33.42,35.08,14.14,Donetska
UA14,2019-07-01,32.57,36.02,12.06,Donetska
UA14,2019-10-01,32.37,36.27,9.52,Donetska
UA14,2020-01-01,31.71,35.73,10.22,Donetska
UA14,2020-04-01,33.35,37.1,9.62,Donetska
UA14,2020-07-01,34.7,39.16,8.7,Donetska
UA14,2020-10-01,37.84,43.03,7.97,Donetska
UA14,2021-01-01,42.65,48.01,7.6,Donetska
UA14,2021-04-01,44.51,48.11,7.16,Donetska
UA14,2021-07-01,45.52,48.87,6.38,Donetska
UA14,2021-10-01,49.4,52.91,6.24,Donetska
UA14,2022-01-01,49.46,53.14,7.17,Donetska
UA14,2022-04-01,38.31,41.51,10.61,Donetska
UA18,2019-01-01,26.04,27.66,28.24,Zhytomyrska
UA18,2019-04-01,26.5,26.6,38.41,Zhytomyrska
UA18,2019-07-01,28.75,31.5,27,Zhytomyrska
UA18,2019-10-01,29.56,34.08,17.87,Zhytomyrska
UA18,2020-01-01,30.88,34.58,16.58,Zhytomyrska
UA18,2020-04-01,32.25,36.67,18.46,Zhytomyrska
UA18,2020-07-01,35.27,39.74,15.65,Zhytomyrska
UA18,2020-10-01,37.02,44.33,12.98,Zhytomyrska
UA18,2021-01-01,40.28,46.72,11.85,Zhytomyrska
UA18,2021-04-01,47.27,51.17,10.83,Zhytomyrska
UA18,2021-07-01,47.82,52.01,10.74,Zhytomyrska
UA18,2021-10-01,54.24,58.07,9.1,Zhytomyrska
UA18,2022-01-01,49.93,55.33,12.83,Zhytomyrska
UA18,2022-04-01,54.28,58.12,12.16,Zhytomyrska
UA21,2019-01-01,22.33,23.29,34.02,Zakarpatska
UA21,2019-04-01,24.61,24.59,31.55,Zakarpatska
UA21,2019-07-01,23.38,24.02,27.63,Zakarpatska
UA21,2019-10-01,24.55,26.45,23.5,Zakarpatska
UA21,2020-01-01,23.34,25.75,22.56,Zakarpatska
UA21,2020-04-01,24.16,26.33,20.68,Zakarpatska
UA21,2020-07-01,25.55,27.58,19.82,Zakarpatska
UA21,2020-10-01,28.26,30.96,15.59,Zakarpatska
UA21,2021-01-01,30.15,33.76,15.57,Zakarpatska
UA21,2021-04-01,35.49,35.16,13.47,Zakarpatska
UA21,2021-07-01,37,37.32,13.33,Zakarpatska
UA21,2021-10-01,42.26,42.39,13.61,Zakarpatska
UA21,2022-01-01,38.66,39.27,15.62,Zakarpatska
UA21,2022-04-01,41.68,42.39,13.33,Zakarpatska
UA23,2019-01-01,29.92,31.7,24.52,Zaporizka
UA23,2019-04-01,30.43,31.96,27.78,Zaporizka
UA23,2019-07-01,29.78,32.97,21.11,Zaporizka
UA23,2019-10-01,32.02,35.94,17.47,Zaporizka
UA23,2020-01-01,32.42,35.3,17.78,Zaporizka
UA23,2020-04-01,34.23,37.01,19.36,Zaporizka
UA23,2020-07-01,34.28,38.42,17.84,Zaporizka
UA23,2020-10-01,38.06,42.57,17.02,Zaporizka
UA23,2021-01-01,40.6,45.01,15.36,Zaporizka
UA23,2021-04-01,44.26,45.79,12.88,Zaporizka
UA23,2021-07-01,46.19,47.22,13.36,Zaporizka
UA23,2021-10-01,54,54.94,9.78,Zaporizka
UA23,2022-01-01,49.26,51.32,11.08,Zaporizka
UA23,2022-04-01,38.22,41.31,23.28,Zaporizka
UA26,2019-01-01,31.67,32.86,19.45,Ivano-Frankivska
UA26,2019-04-01,30.63,32.27,19.03,Ivano-Frankivska
UA26,2019-07-01,30.86,32.37,16.64,Ivano-Frankivska
UA26,2019-10-01,30.43,33.44,15.68,Ivano-Frankivska
UA26,2020-01-01,29.06,33.04,15.73,Ivano-Frankivska
UA26,2020-04-01,31.17,34.69,15.69,Ivano-Frankivska
UA26,2020-07-01,33.02,37.61,15.32,Ivano-Frankivska
UA26,2020-10-01,36.76,42.76,11.96,Ivano-Frankivska
UA26,2021-01-01,39.71,45.3,11.62,Ivano-Frankivska
UA26,2021-04-01,44.71,47.13,10.69,Ivano-Frankivska
UA26,2021-07-01,53.02,56,11.02,Ivano-Frankivska
UA26,2021-10-01,52.39,53.16,10.36,Ivano-Frankivska
UA26,2022-01-01,48.41,49.83,12.25,Ivano-Frankivska
UA26,2022-04-01,54.24,54.6,9.99,Ivano-Frankivska
UA32,2019-01-01,43.83,45.41,10.87,Kyivska
UA32,2019-04-01,39.9,41.13,13.63,Kyivska
UA32,2019-07-01,43.35,46.32,10.35,Kyivska
UA32,2019-10-01,45.02,49.78,6.28,Kyivska
UA32,2020-01-01,43.86,49.08,6.94,Kyivska
UA32,2020-04-01,45.93,50.99,9.79,Kyivska
UA32,2020-07-01,47.77,52.98,9.22,Kyivska
UA32,2020-10-01,53.63,61.09,5.6,Kyivska
UA32,2021-01-01,60.17,67.65,5.1,Kyivska
UA32,2021-04-01,64.39,66.53,5.55,Kyivska
UA32,2021-07-01,69.37,69.75,5.92,Kyivska
UA32,2021-10-01,79.42,80.23,4.79,Kyivska
UA32,2022-01-01,80.86,83.17,6.18,Kyivska
UA32,2022-04-01,76.71,78.59,7.01,Kyivska
UA35,2019-01-01,23.73,25.17,40.43,Kirovohradska
UA35,2019-04-01,27.64,28.72,33.14,Kirovohradska
UA35,2019-07-01,27.36,29.2,24.67,Kirovohradska
UA35,2019-10-01,28.07,30.55,21.71,Kirovohradska
UA35,2020-01-01,27.16,29.5,22.49,Kirovohradska
UA35,2020-04-01,30.78,33.7,19.91,Kirovohradska
UA35,2020-07-01,30.75,33.42,17.89,Kirovohradska
UA35,2020-10-01,32.55,35.71,17.11,Kirovohradska
UA35,2021-01-01,34.79,38.92,14.95,Kirovohradska
UA35,2021-04-01,38.27,38.97,13.11,Kirovohradska
UA35,2021-07-01,40.85,40.47,13.63,Kirovohradska
UA35,2021-10-01,43.33,44.32,12.55,Kirovohradska
UA35,2022-01-01,43.45,45.23,11.87,Kirovohradska
UA35,2022-04-01,46.9,47.65,13.16,Kirovohradska
UA44,2019-01-01,28.05,29.92,22.16,Luhanska
UA44,2019-04-01,27.44,30,28.87,Luhanska
UA44,2019-07-01,26.55,29.23,20.74,Luhanska
UA44,2019-10-01,26.69,30.1,15.28,Luhanska
UA44,2020-01-01,27.06,30.39,16.49,Luhanska
UA44,2020-04-01,29.64,33.47,15.09,Luhanska
UA44,2020-07-01,30.41,34.03,12.94,Luhanska
UA44,2020-10-01,31.53,36.89,12.93,Luhanska
UA44,2021-01-01,34.44,39.28,12.39,Luhanska
UA44,2021-04-01,37.85,40.16,12.29,Luhanska
UA44,2021-07-01,40.38,42.77,10.36,Luhanska
UA44,2021-10-01,43.47,45.2,11.43,Luhanska
UA44,2022-01-01,43.04,46.09,13.27,Luhanska
UA44,2022-04-01,34.8,40,16.23,Luhanska
UA46,2019-01-01,31.09,30.97,19.19,Lvivska
UA46,2019-04-01,33.47,32.77,17.5,Lvivska
UA46,2019-07-01,34.31,34.2,16.17,Lvivska
UA46,2019-10-01,34.64,35.97,12.83,Lvivska
UA46,2020-01-01,33.09,34.81,12.44,Lvivska
UA46,2020-04-01,37.85,39.26,12.19,Lvivska
