id,quarter,avg_d,avg_u,avg_l,name
BG_SZR31,2020-07-01,40.63,25.25,13.19,Стара Загора
BG_SZR31,2020-10-01,41.9,33.64,10.97,Стара Загора
BG_SZR31,2021-01-01,46.86,36.28,8.88,Стара Загора
BG_SZR31,2021-04-01,50.15,34.26,9.3,Стара Загора
BG_SZR31,2021-07-01,53.13,39.78,9.15,Стара Загора
BG_SZR31,2021-10-01,57.49,41.79,9.31,Стара Загора
BG_SZR31,2022-01-01,60.16,46.19,8.55,Стара Загора
BG_SZR31,2022-04-01,73.26,48.77,9.74,Стара Загора
BG_VAR06,2019-01-01,36.72,23.9,16,Варна
BG_VAR06,2019-04-01,31.75,21,18.62,Варна
BG_VAR06,2019-07-01,30.02,21.54,19.45,Варна
BG_VAR06,2019-10-01,36.32,27.58,15.44,Варна
BG_VAR06,2020-01-01,40.42,29.84,15.91,Варна
BG_VAR06,2020-04-01,47.62,36.95,13.24,Варна
BG_VAR06,2020-07-01,39.11,27.7,13.23,Варна
BG_VAR06,2020-10-01,53.01,35.75,9.92,Варна
BG_VAR06,2021-01-01,63.74,46.54,8.4,Варна
BG_VAR06,2021-04-01,67,51.57,9.38,Варна
BG_VAR06,2021-07-01,66.01,51.34,9.51,Варна
BG_VAR06,2021-10-01,83.88,64.07,9.27,Варна
BG_VAR06,2022-01-01,87.53,66.83,10.29,Варна
BG_VAR06,2022-04-01,85.99,67.21,9.38,Варна
CH_CH0230,2019-01-01,129.36,94.75,11.78,Winterthur
CH_CH0230,2019-04-01,130.47,95.36,10.55,Winterthur
CH_CH0230,2019-07-01,133.69,97.26,7.97,Winterthur
CH_CH0230,2019-10-01,154.42,126.12,7.99,Winterthur
CH_CH0230,2020-01-01,149.48,122.79,7.76,Winterthur
CH_CH0230,2020-04-01,166.69,134.78,6.75,Winterthur
CH_CH0230,2020-07-01,168.12,140.88,6.5,Winterthur
CH_CH0230,2020-10-01,194.38,154.89,6.17,Winterthur
CH_CH0230,2021-01-01,215.65,178.63,6.02,Winterthur
CH_CH0230,2021-04-01,232.3,177.57,6.52,Winterthur
CH_CH0230,2021-07-01,241.99,182.17,6.91,Winterthur
CH_CH0230,2021-10-01,253.05,192.16,6.39,Winterthur
CH_CH0230,2022-01-01,255.72,196.71,6.37,Winterthur
CH_CH0230,2022-04-01,250.19,199.23,7.36,Winterthur
CH_CH0261,2019-01-01,127.16,97.05,9.85,Zürich
CH_CH0261,2019-04-01,123.11,94.81,10.39,Zürich
CH_CH0261,2019-07-01,121.29,92.59,8.59,Zürich
CH_CH0261,2019-10-01,140.99,114.82,7.13,Zürich
CH_CH0261,2020-01-01,150.76,125.59,6.73,Zürich
CH_CH0261,2020-04-01,165.27,138.37,5.84,Zürich
CH_CH0261,2020-07-01,162.43,132.3,5.75,Zürich
CH_CH0261,2020-10-01,199.23,158.11,5.24,Zürich
CH_CH0261,2021-01-01,216.05,168.88,5.44,Zürich
CH_CH0261,2021-04-01,233.23,177.61,5.42,Zürich
CH_CH0261,2021-07-01,231.65,176.34,5.8,Zürich
CH_CH0261,2021-10-01,241.58,184.06,6.03,Zürich
CH_CH0261,2022-01-01,257.86,198.97,5.71,Zürich
CH_CH0261,2022-04-01,244.96,196.39,5.92,Zürich
CH_CH0351,2019-01-01,110.28,86.58,13.85,Bern
CH_CH0351,2019-04-01,110.86,94.88,13.32,Bern
CH_CH0351,2019-07-01,105.14,88.27,11.62,Bern
CH_CH0351,2019-10-01,126.66,104.7,9.96,Bern
CH_CH0351,2020-01-01,143.55,112.29,9.11,Bern
CH_CH0351,2020-04-01,160.43,126.78,8.66,Bern
CH_CH0351,2020-07-01,159.12,130.55,9.51,Bern
CH_CH0351,2020-10-01,180.48,145.42,7.52,Bern
CH_CH0351,2021-01-01,199.97,154.96,7.65,Bern
CH_CH0351,2021-04-01,223.58,164.59,7.6,Bern
CH_CH0351,2021-07-01,211.06,165.21,7.91,Bern
CH_CH0351,2021-10-01,244.13,192.22,7.76,Bern
CH_CH0351,2022-01-01,257.22,195,8.12,Bern
CH_CH0351,2022-04-01,261.33,204.64,9.25,Bern
CH_CH2701,2019-01-01,113.39,79.11,13.91,Basel
CH_CH2701,2019-04-01,124.06,85.08,16.66,Basel
CH_CH2701,2019-07-01,113.02,80.23,11.84,Basel
CH_CH2701,2019-10-01,133.79,98.9,12.48,Basel
CH_CH2701,2020-01-01,141.24,112.88,8.37,Basel
CH_CH2701,2020-04-01,153.6,121.35,8.29,Basel
CH_CH2701,2020-07-01,157.77,127.73,8.3,Basel
CH_CH2701,2020-10-01,186.89,140.23,8.23,Basel
CH_CH2701,2021-01-01,200.55,151.28,7.72,Basel
CH_CH2701,2021-04-01,216.94,160.36,8.24,Basel
CH_CH2701,2021-07-01,213.5,153.44,8.2,Basel
CH_CH2701,2021-10-01,245.03,190.95,9.01,Basel
CH_CH2701,2022-01-01,249.16,189.67,8.37,Basel
CH_CH2701,2022-04-01,239.35,182.42,7.89,Basel
CH_CH5586,2019-01-01,111.18,94.4,12.04,Lausanne
CH_CH5586,2019-04-01,114.88,99.3,12.05,Lausanne
CH_CH5586,2019-07-01,106.34,90.9,9.99,Lausanne
CH_CH5586,2019-10-01,128.27,118.79,9.71,Lausanne
CH_CH5586,2020-01-01,133.79,126.01,6.98,Lausanne
CH_CH5586,2020-04-01,150.19,143.83,5.93,Lausanne
CH_CH5586,2020-07-01,160.13,147.87,5.88,Lausanne
CH_CH5586,2020-10-01,186.5,160.25,5.01,Lausanne
CH_CH5586,2021-01-01,203.6,171.51,5.57,Lausanne
CH_CH5586,2021-04-01,225.99,185.77,5.47,Lausanne
CH_CH5586,2021-07-01,232.65,190.69,5.39,Lausanne
CH_CH5586,2021-10-01,244.27,202.74,5.99,Lausanne
CH_CH5586,2022-01-01,243.8,205.12,5.1,Lausanne
CH_CH5586,2022-04-01,249.99,206.13,5.47,Lausanne
CH_CH6621,2019-01-01,118.31,95.09,11.97,Genève
CH_CH6621,2019-04-01,117.8,96.44,14.98,Genève
CH_CH6621,2019-07-01,111.77,97.74,11.7,Genève
CH_CH6621,2019-10-01,136.54,121.76,8.96,Genève
CH_CH6621,2020-01-01,144.91,134.76,8.15,Genève
CH_CH6621,2020-04-01,163.04,149.29,6.98,Genève
CH_CH6621,2020-07-01,174.12,152.64,5.79,Genève
CH_CH6621,2020-10-01,202.75,171.8,5.85,Genève
CH_CH6621,2021-01-01,232.65,191.44,5.53,Genève
CH_CH6621,2021-04-01,240.81,195,6.19,Genève
CH_CH6621,2021-07-01,242.29,196.75,5.92,Genève
CH_CH6621,2021-10-01,241.52,198.05,6.72,Genève
CH_CH6621,2022-01-01,247.03,210.67,6.05,Genève
CH_CH6621,2022-04-01,256.14,219.06,6.39,Genève
CY_5000,2019-01-01,27.15,4.5,27.64,Λεμεσός
CY_5000,2019-04-01,27.83,4.52,23.77,Λεμεσός
CY_5000,2019-07-01,28.77,5.41,23.04,Λεμεσός
CY_5000,2019-10-01,30.63,5.8,18.36,Λεμεσός
CY_5000,2020-01-01,31.45,5.82,19.03,Λεμεσός
CY_5000,2020-04-01,32.72,7.26,18.52,Λεμεσός
CY_5000,2020-07-01,34.44,8.19,15.75,Λεμεσός
CY_5000,2020-10-01,49.7,16.38,14.96,Λεμεσός
CY_5000,2021-01-01,53.51,17.64,13.65,Λεμεσός
CY_5000,2021-04-01,58.24,19.1,16.35,Λεμεσός
CY_5000,2021-07-01,63.01,21.17,13.4,Λεμεσός
CY_5000,2021-10-01,69.01,24.01,12.7,Λεμεσός
CY_5000,2022-01-01,81.39,29.23,12.31,Λεμεσός
CY_5000,2022-04-01,91.42,33.25,10.48,Λεμεσός
CZ_500496,2019-01-01,30.98,22.89,20.85,Olomouc
CZ_500496,2019-04-01,38.62,28.69,21.23,Olomouc
CZ_500496,2019-07-01,34.67,23.94,19.42,Olomouc
CZ_500496,2019-10-01,38.43,24.34,20.57,Olomouc
CZ_500496,2020-01-01,40.13,27.36,14.58,Olomouc
CZ_500496,2020-04-01,49.18,28.74,15.72,Olomouc
CZ_500496,2020-07-01,47.03,25.28,14.53,Olomouc
CZ_500496,2020-10-01,51.83,30.27,15.31,Olomouc
CZ_500496,2021-01-01,55.77,29.86,15.82,Olomouc
CZ_500496,2021-04-01,64.95,35.05,13.67,Olomouc
CZ_500496,2021-07-01,66,38.03,15.28,Olomouc
CZ_500496,2021-10-01,64.6,37.86,18.83,Olomouc
CZ_500496,2022-01-01,88.36,55.34,17.44,Olomouc
CZ_500496,2022-04-01,90.94,58.7,16.12,Olomouc
CZ_554782,2019-01-01,50.52,20.94,15.58,Praha
CZ_554782,2019-04-01,50.14,20.34,16.53,Praha
CZ_554782,2019-07-01,57.45,21.47,13.62,Praha
CZ_554782,2019-10-01,56.7,22.47,13.26,Praha
CZ_554782,2020-01-01,62.39,23.89,12.18,Praha
CZ_554782,2020-04-01,72.25,25.94,11.92,Praha
CZ_554782,2020-07-01,76.57,27.02,11.33,Praha
CZ_554782,2020-10-01,79.42,27.98,11.75,Praha
CZ_554782,2021-01-01,86.11,30.76,11.41,Praha
CZ_554782,2021-04-01,107.16,32.54,11.08,Praha
CZ_554782,2021-07-01,101.54,35.49,10.68,Praha
CZ_554782,2021-10-01,108.64,37.97,10.89,Praha
CZ_554782,2022-01-01,114.47,42.45,11.19,Praha
CZ_554782,2022-04-01,117.91,50.61,10.84,Praha
CZ_554791,2019-01-01,59.95,36.1,15.86,Plzeň
CZ_554791,2019-04-01,48.84,30.41,17.21,Plzeň
CZ_554791,2019-07-01,55.59,36.98,13.68,Plzeň
CZ_554791,2019-10-01,51.9,36.48,14.04,Plzeň
CZ_554791,2020-01-01,59.54,42.62,10.34,Plzeň
CZ_554791,2020-04-01,68.13,46.51,10.75,Plzeň
CZ_554791,2020-07-01,63.37,44.3,9.27,Plzeň
CZ_554791,2020-10-01,72.01,51.12,10.47,Plzeň
CZ_554791,2021-01-01,80.8,57.18,11.1,Plzeň
CZ_554791,2021-04-01,101.85,64.13,8.92,Plzeň
CZ_554791,2021-07-01,97.37,59.22,10.25,Plzeň
CZ_554791,2021-10-01,100.8,67.51,9.21,Plzeň
CZ_554791,2022-01-01,108.45,72.04,9.31,Plzeň
CZ_554791,2022-04-01,111.3,69.58,9.41,Plzeň
CZ_554821,2019-01-01,39.41,15.45,31.83,Ostrava
CZ_554821,2019-04-01,37.98,17.46,28.57,Ostrava
CZ_554821,2019-07-01,46.96,20.08,24,Ostrava
CZ_554821,2019-10-01,46.51,19.16,22.15,Ostrava
CZ_554821,2020-01-01,48.41,17.3,22.91,Ostrava
CZ_554821,2020-04-01,49.82,18.4,20.9,Ostrava
CZ_554821,2020-07-01,55.03,20.98,17.09,Ostrava
CZ_554821,2020-10-01,62.36,23.38,18.18,Ostrava
CZ_554821,2021-01-01,68.05,26.05,18.37,Ostrava
CZ_554821,2021-04-01,82.66,28.6,16.9,Ostrava
CZ_554821,2021-07-01,87.93,31.34,16.67,Ostrava
CZ_554821,2021-10-01,84.66,31.24,18.98,Ostrava
CZ_554821,2022-01-01,101.25,39.12,19.98,Ostrava
CZ_554821,2022-04-01,106.45,48.89,16.99,Ostrava
CZ_563889,2019-01-01,37.75,19.87,17.92,Liberec
CZ_563889,2019-04-01,40.11,19.79,18.67,Liberec
CZ_563889,2019-07-01,40.75,21.14,17.42,Liberec
CZ_563889,2019-10-01,40.73,22.18,18.86,Liberec
CZ_563889,2020-01-01,37.23,26.38,15.12,Liberec
CZ_563889,2020-04-01,41.69,25.78,15.08,Liberec
CZ_563889,2020-07-01,44.27,28.49,14.98,Liberec
CZ_563889,2020-10-01,47.97,30.03,15.93,Liberec
CZ_563889,2021-01-01,60.72,39.99,14.91,Liberec
CZ_563889,2021-04-01,81.15,42.07,16.89,Liberec
CZ_563889,2021-07-01,74.63,39.94,14.13,Liberec
CZ_563889,2021-10-01,78.95,45.59,14.57,Liberec
CZ_563889,2022-01-01,76.27,47.24,13.36,Liberec
CZ_563889,2022-04-01,70.25,46.07,13.19,Liberec
CZ_582786,2019-01-01,57.57,18.62,15.39,Brno
CZ_582786,2019-04-01,55.77,18.46,16.72,Brno
CZ_582786,2019-07-01,61.74,21.44,14.62,Brno
CZ_582786,2019-10-01,57.8,21.85,13.16,Brno
CZ_582786,2020-01-01,63.93,22.22,11.36,Brno
CZ_582786,2020-04-01,67.3,24.49,11.75,Brno
CZ_582786,2020-07-01,69.26,25.02,12.09,Brno
CZ_582786,2020-10-01,76.82,25.21,11.58,Brno
CZ_582786,2021-01-01,83.7,28.1,10.68,Brno
CZ_582786,2021-04-01,92.37,26.71,11.54,Brno
CZ_582786,2021-07-01,92.7,31.41,11.88,Brno
CZ_582786,2021-10-01,103.14,34.37,11.1,Brno
CZ_582786,2022-01-01,111.88,38.71,11.84,Brno
CZ_582786,2022-04-01,108,40.69,11.89,Brno
DE_01002000,2019-01-01,47.07,13.43,24.83,"Kiel, Landeshauptstadt"
DE_01002000,2019-04-01,53.1,14.65,27.06,"Kiel, Landeshauptstadt"
DE_01002000,2019-07-01,70.68,16.24,23.99,"Kiel, Landeshauptstadt"
DE_01002000,2019-10-01,73.08,16.67,23.94,"Kiel, Landeshauptstadt"
DE_01002000,2020-01-01,94.97,21.18,21.47,"Kiel, Landeshauptstadt"
DE_01002000,2020-04-01,94.05,19.54,22.62,"Kiel, Landeshauptstadt"
DE_01002000,2020-07-01,101.85,22.33,18.55,"Kiel, Landeshauptstadt"
DE_01002000,2020-10-01,113.57,23.66,17.46,"Kiel, Landeshauptstadt"
DE_01002000,2021-01-01,117.57,24.25,16.44,"Kiel, Landeshauptstadt"
DE_01002000,2021-04-01,136.1,25.91,16.51,"Kiel, Landeshauptstadt"
DE_01002000,2021-07-01,134.35,30,18.03,"Kiel, Landeshauptstadt"
DE_01002000,2021-10-01,143.89,28.24,18.89,"Kiel, Landeshauptstadt"
DE_01002000,2022-01-01,149.94,29.26,17.45,"Kiel, Landeshauptstadt"
DE_01002000,2022-04-01,145.22,31.82,16.56,"Kiel, Landeshauptstadt"
DE_01003000,2019-01-01,49.39,15,18.42,"Lübeck, Hansestadt"
DE_01003000,2019-04-01,50.13,17.48,22.11,"Lübeck, Hansestadt"
DE_01003000,2019-07-01,65.92,18.02,20.81,"Lübeck, Hansestadt"
DE_01003000,2019-10-01,70.62,19.19,20.23,"Lübeck, Hansestadt"
DE_01003000,2020-01-01,84.95,21.25,21.11,"Lübeck, Hansestadt"
DE_01003000,2020-04-01,91.53,23.11,20.31,"Lübeck, Hansestadt"
DE_01003000,2020-07-01,88.66,22.71,18.3,"Lübeck, Hansestadt"
DE_01003000,2020-10-01,119.28,24.27,18.46,"Lübeck, Hansestadt"
DE_01003000,2021-01-01,112.16,25.84,16.52,"Lübeck, Hansestadt"
DE_01003000,2021-04-01,118.68,26.25,16.44,"Lübeck, Hansestadt"
DE_01003000,2021-07-01,117.02,30.07,18.47,"Lübeck, Hansestadt"
DE_01003000,2021-10-01,116.67,28.72,17.02,"Lübeck, Hansestadt"
DE_01003000,2022-01-01,123.4,28.85,15.25,"Lübeck, Hansestadt"
DE_01003000,2022-04-01,127.6,28.6,15.62,"Lübeck, Hansestadt"
DE_02000000,2019-01-01,57.16,19.76,16.1,"Hamburg, Freie und Hansestadt"
DE_02000000,2019-04-01,54.01,19.92,16.3,"Hamburg, Freie und Hansestadt"
DE_02000000,2019-07-01,67.05,20.38,16.94,"Hamburg, Freie und Hansestadt"
DE_02000000,2019-10-01,68.62,21.73,17.49,"Hamburg, Freie und Hansestadt"
DE_02000000,2020-01-01,76.28,22.08,17.15,"Hamburg, Freie und Hansestadt"
DE_02000000,2020-04-01,80.1,21.32,17.42,"Hamburg, Freie und Hansestadt"
DE_02000000,2020-07-01,90.73,23.54,14.27,"Hamburg, Freie und Hansestadt"
DE_02000000,2020-10-01,100.76,23.76,14.08,"Hamburg, Freie und Hansestadt"
DE_02000000,2021-01-01,94.27,23.87,14.15,"Hamburg, Freie und Hansestadt"
DE_02000000,2021-04-01,112.21,26.91,13.25,"Hamburg, Freie und Hansestadt"
DE_02000000,2021-07-01,116.04,30.65,12.68,"Hamburg, Freie und Hansestadt"
DE_02000000,2021-10-01,123.6,29.64,12.86,"Hamburg, Freie und Hansestadt"
DE_02000000,2022-01-01,126.83,29.42,13.13,"Hamburg, Freie und Hansestadt"
DE_02000000,2022-04-01,127.32,32.18,12.1,"Hamburg, Freie und Hansestadt"
DE_03101000,2019-01-01,53.89,14.79,22.56,"Braunschweig, Stadt"
DE_03101000,2019-04-01,53.47,16.7,20.71,"Braunschweig, Stadt"
DE_03101000,2019-07-01,67.41,18.7,20.62,"Braunschweig, Stadt"
DE_03101000,2019-10-01,69.23,19.56,23.18,"Braunschweig, Stadt"
DE_03101000,2020-01-01,77.85,21.26,19.97,"Braunschweig, Stadt"
DE_03101000,2020-04-01,74.21,21.44,18.45,"Braunschweig, Stadt"
DE_03101000,2020-07-01,81,21.77,18.32,"Braunschweig, Stadt"
DE_03101000,2020-10-01,86.49,24.03,20.49,"Braunschweig, Stadt"
DE_03101000,2021-01-01,90.79,24.75,18.11,"Braunschweig, Stadt"
DE_03101000,2021-04-01,99.33,24.81,17.88,"Braunschweig, Stadt"
DE_03101000,2021-07-01,106.93,24.93,17.56,"Braunschweig, Stadt"
DE_03101000,2021-10-01,108.75,25.93,16.58,"Braunschweig, Stadt"
DE_03101000,2022-01-01,131.05,27.7,17.05,"Braunschweig, Stadt"
DE_03101000,2022-04-01,128.55,28.28,16.5,"Braunschweig, Stadt"
DE_03102000,2019-01-01,50.05,13.71,23.24,"Salzgitter, Stadt"
DE_03102000,2019-04-01,49.97,14.17,23.27,"Salzgitter, Stadt"
DE_03102000,2019-07-01,73.91,16.89,23.05,"Salzgitter, Stadt"
DE_03102000,2019-10-01,75.46,18.57,21.71,"Salzgitter, Stadt"
DE_03102000,2020-01-01,82.18,21.65,19.51,"Salzgitter, Stadt"
DE_03102000,2020-04-01,75.21,21.85,18.09,"Salzgitter, Stadt"
DE_03102000,2020-07-01,84.62,22.89,18.01,"Salzgitter, Stadt"
DE_03102000,2020-10-01,90.99,23.26,21.58,"Salzgitter, Stadt"
DE_03102000,2021-01-01,94.6,24.7,18.43,"Salzgitter, Stadt"
DE_03102000,2021-04-01,104,24.66,18.63,"Salzgitter, Stadt"
DE_03102000,2021-07-01,139.35,51.01,18.67,"Salzgitter, Stadt"
DE_03102000,2021-10-01,137.92,56.69,15.77,"Salzgitter, Stadt"
DE_03102000,2022-01-01,136.63,57.35,16.13,"Salzgitter, Stadt"
DE_03102000,2022-04-01,146.8,59.55,16.34,"Salzgitter, Stadt"
DE_03103000,2019-01-01,53.61,15.43,30.57,"Wolfsburg, Stadt"
DE_03103000,2019-04-01,48.36,18.96,28.87,"Wolfsburg, Stadt"
DE_03103000,2019-07-01,65.1,17.66,26.05,"Wolfsburg, Stadt"
DE_03103000,2019-10-01,68.96,18.59,24.22,"Wolfsburg, Stadt"
DE_03103000,2020-01-01,80.32,21.05,23.32,"Wolfsburg, Stadt"
DE_03103000,2020-04-01,85.89,25.57,20.96,"Wolfsburg, Stadt"
DE_03103000,2020-07-01,90.61,24.31,21.36,"Wolfsburg, Stadt"
DE_03103000,2020-10-01,86.66,24.69,20.48,"Wolfsburg, Stadt"
DE_03103000,2021-01-01,98.68,26.83,19.39,"Wolfsburg, Stadt"
DE_03103000,2021-04-01,116.92,28.98,17.76,"Wolfsburg, Stadt"
DE_03103000,2021-07-01,124.91,32.21,16.74,"Wolfsburg, Stadt"
DE_03103000,2021-10-01,118.24,34.74,17.19,"Wolfsburg, Stadt"
DE_03103000,2022-01-01,136.76,42.2,15.99,"Wolfsburg, Stadt"
DE_03103000,2022-04-01,137.83,49.33,16.34,"Wolfsburg, Stadt"
DE_03159016,2019-01-01,52.66,13.89,30.91,"Göttingen, Stadt"
DE_03159016,2019-04-01,49.89,15.25,26.51,"Göttingen, Stadt"
DE_03159016,2019-07-01,63.68,15.71,25.44,"Göttingen, Stadt"
DE_03159016,2019-10-01,65.87,17.58,23.47,"Göttingen, Stadt"
DE_03159016,2020-01-01,63.09,18.34,23.14,"Göttingen, Stadt"
DE_03159016,2020-04-01,60.56,17.2,23.27,"Göttingen, Stadt"
DE_03159016,2020-07-01,72.91,20.22,23.04,"Göttingen, Stadt"
DE_03159016,2020-10-01,75.13,21.23,26.52,"Göttingen, Stadt"
DE_03159016,2021-01-01,86.33,23.74,23.08,"Göttingen, Stadt"
DE_03159016,2021-04-01,98.33,24.72,23.52,"Göttingen, Stadt"
DE_03159016,2021-07-01,100.11,24.84,24.91,"Göttingen, Stadt"
DE_03159016,2021-10-01,109.42,27.38,20.75,"Göttingen, Stadt"
DE_03159016,2022-01-01,125.93,27.47,21.13,"Göttingen, Stadt"
DE_03159016,2022-04-01,119.88,23.9,21.03,"Göttingen, Stadt"
DE_03241001,2019-01-01,57.23,16.35,20.5,"Hannover, Landeshauptstadt"
DE_03241001,2019-04-01,56.63,17.58,20.32,"Hannover, Landeshauptstadt"
DE_03241001,2019-07-01,66.02,18.66,19.19,"Hannover, Landeshauptstadt"
DE_03241001,2019-10-01,70.6,19.28,17.93,"Hannover, Landeshauptstadt"
DE_03241001,2020-01-01,77.53,20.95,18.96,"Hannover, Landeshauptstadt"
DE_03241001,2020-04-01,79.17,21.66,18.43,"Hannover, Landeshauptstadt"
DE_03241001,2020-07-01,89.2,23.04,18.45,"Hannover, Landeshauptstadt"
DE_03241001,2020-10-01,91.95,24.49,21.7,"Hannover, Landeshauptstadt"
DE_03241001,2021-01-01,97.54,24.31,17.45,"Hannover, Landeshauptstadt"
DE_03241001,2021-04-01,110.42,25.69,16.97,"Hannover, Landeshauptstadt"
DE_03241001,2021-07-01,109.49,27.52,16.09,"Hannover, Landeshauptstadt"
DE_03241001,2021-10-01,108.86,28.04,15.7,"Hannover, Landeshauptstadt"
DE_03241001,2022-01-01,127.86,27.99,15.66,"Hannover, Landeshauptstadt"
DE_03241001,2022-04-01,124.28,29.89,15.91,"Hannover, Landeshauptstadt"
DE_03254021,2019-01-01,59.34,14.62,23.7,"Hildesheim, Stadt"
DE_03254021,2019-04-01,51.99,14.48,20.44,"Hildesheim, Stadt"
DE_03254021,2019-07-01,74.57,17.81,19.62,"Hildesheim, Stadt"
DE_03254021,2019-10-01,73.64,24,18.44,"Hildesheim, Stadt"
DE_03254021,2020-01-01,88.55,25.98,18.62,"Hildesheim, Stadt"
DE_03254021,2020-04-01,83.72,28.43,19.2,"Hildesheim, Stadt"
DE_03254021,2020-07-01,94.1,31.22,19.06,"Hildesheim, Stadt"
DE_03254021,2020-10-01,91.17,28.51,23.4,"Hildesheim, Stadt"
DE_03254021,2021-01-01,98.96,33.24,18.42,"Hildesheim, Stadt"
DE_03254021,2021-04-01,113.24,33.79,19.03,"Hildesheim, Stadt"
DE_03254021,2021-07-01,111.87,30.4,20.16,"Hildesheim, Stadt"
DE_03254021,2021-10-01,115.96,35.67,16.84,"Hildesheim, Stadt"
DE_03254021,2022-01-01,129.05,32.86,18.26,"Hildesheim, Stadt"
DE_03254021,2022-04-01,130.25,32.46,28.77,"Hildesheim, Stadt"
DE_03403000,2019-01-01,60.2,17.93,24.13,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2019-04-01,52.6,18.3,21.56,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2019-07-01,68.56,21.83,18.19,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2019-10-01,71.21,22.15,19.02,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2020-01-01,77.22,23.47,18.19,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2020-04-01,79.26,24.15,18.48,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2020-07-01,87.42,23.9,17.87,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2020-10-01,90.53,26.05,17.42,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2021-01-01,95.44,26.92,18.14,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2021-04-01,113.87,29.45,18.18,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2021-07-01,110.61,29.9,16.81,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2021-10-01,119.6,31.2,16.25,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2022-01-01,133.67,31.53,15.95,"Oldenburg (Oldenburg), Stadt"
DE_03403000,2022-04-01,133.99,32.42,17.23,"Oldenburg (Oldenburg), Stadt"
DE_03404000,2019-01-01,51.21,19.49,26.49,"Osnabrück, Stadt"
DE_03404000,2019-04-01,57.82,18.32,23.56,"Osnabrück, Stadt"
DE_03404000,2019-07-01,72.25,19.2,25.93,"Osnabrück, Stadt"
DE_03404000,2019-10-01,76.52,21.21,23.46,"Osnabrück, Stadt"
DE_03404000,2020-01-01,86.63,21.52,23.53,"Osnabrück, Stadt"
DE_03404000,2020-04-01,86.45,22.35,25.72,"Osnabrück, Stadt"
DE_03404000,2020-07-01,87.96,26.41,22.3,"Osnabrück, Stadt"
DE_03404000,2020-10-01,91.62,23.32,24.16,"Osnabrück, Stadt"
DE_03404000,2021-01-01,98.42,23.92,24.22,"Osnabrück, Stadt"
DE_03404000,2021-04-01,113.27,25.59,25.48,"Osnabrück, Stadt"
DE_03404000,2021-07-01,117.23,29.06,23.59,"Osnabrück, Stadt"
DE_03404000,2021-10-01,105.46,26.62,21.89,"Osnabrück, Stadt"
DE_03404000,2022-01-01,131.89,26.69,22.62,"Osnabrück, Stadt"
DE_03404000,2022-04-01,127.07,28.49,21.56,"Osnabrück, Stadt"
DE_04011000,2019-01-01,62.17,17.45,20.88,"Bremen, Stadt"
DE_04011000,2019-04-01,55,16.43,21.34,"Bremen, Stadt"
DE_04011000,2019-07-01,75.28,18.3,22.85,"Bremen, Stadt"
DE_04011000,2019-10-01,77.19,18.84,20.7,"Bremen, Stadt"
DE_04011000,2020-01-01,90.75,20.71,20.69,"Bremen, Stadt"
DE_04011000,2020-04-01,89.28,20.73,23.3,"Bremen, Stadt"
DE_04011000,2020-07-01,102.62,22.28,19.58,"Bremen, Stadt"
DE_04011000,2020-10-01,108.73,21.52,20.27,"Bremen, Stadt"
DE_04011000,2021-01-01,124.08,23.48,18.24,"Bremen, Stadt"
DE_04011000,2021-04-01,134.47,28.36,15.99,"Bremen, Stadt"
DE_04011000,2021-07-01,129.13,27.16,15.61,"Bremen, Stadt"
DE_04011000,2021-10-01,136.87,27.7,16.1,"Bremen, Stadt"
DE_04011000,2022-01-01,135.52,27.99,16.07,"Bremen, Stadt"
DE_04011000,2022-04-01,137.45,27.97,15.67,"Bremen, Stadt"
DE_04012000,2019-01-01,77.76,17.47,28.73,"Bremerhaven, Stadt"
DE_04012000,2019-04-01,74.52,17.66,34.15,"Bremerhaven, Stadt"
DE_04012000,2019-07-01,90.28,19.99,24.18,"Bremerhaven, Stadt"
DE_04012000,2019-10-01,70.89,19.21,26.98,"Bremerhaven, Stadt"
DE_04012000,2020-01-01,98.83,20.71,23.29,"Bremerhaven, Stadt"
DE_04012000,2020-04-01,94.79,20.47,24.68,"Bremerhaven, Stadt"
DE_04012000,2020-07-01,103.86,21.51,23.67,"Bremerhaven, Stadt"
DE_04012000,2020-10-01,106.61,21.74,23.47,"Bremerhaven, Stadt"
DE_04012000,2021-01-01,116.02,21.83,22.48,"Bremerhaven, Stadt"
DE_04012000,2021-04-01,131.74,22.7,18.99,"Bremerhaven, Stadt"
DE_04012000,2021-07-01,131.16,22.99,19.36,"Bremerhaven, Stadt"
DE_04012000,2021-10-01,132.83,23.55,22.18,"Bremerhaven, Stadt"
DE_04012000,2022-01-01,150.19,26.78,22.09,"Bremerhaven, Stadt"
DE_04012000,2022-04-01,143.26,25.69,21.15,"Bremerhaven, Stadt"
